record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data_kb,uploaded_data_kb,was_foreground,boot
47,com.whatsapp,2015-05-04 12:03:01,00:13:42,2015-05-04 12:00:47,0.2109375,0.2119140625,0,0
48,com.google.android.gms,2015-05-04 12:03:01,00:00:00,1970-01-01 01:00:00,0.3515625,0.4482421875,0,0
49,com.google.android.gms,2015-05-04 12:06:02,00:00:00,1970-01-01 01:00:00,0.1337890625,0.1337890625,0,0
50,com.whatsapp,2015-05-04 12:06:02,00:13:42,2015-05-04 12:00:47,0.384765625,0.3232421875,0,0
51,com.google.android.apps.fitness,2015-05-04 12:07:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
52,com.whatsapp,2015-05-04 12:07:01,00:13:42,2015-05-04 12:00:47,0.40234375,0.3740234375,0,0
53,com.google.android.gms,2015-05-04 12:08:01,00:00:00,1970-01-01 01:00:00,0.359375,0.1015625,0,0
54,com.google.android.calendar,2015-05-04 12:08:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
55,com.google.android.googlequicksearchbox,2015-05-04 12:08:01,00:08:39,2015-05-04 12:02:27,8.4375,2.86328125,0,0
56,ch.admin.meteoswiss,2015-05-04 12:09:01,00:00:00,1970-01-01 01:00:00,1.33984375,0.8203125,0,0
57,ch.admin.meteoswiss,2015-05-04 12:10:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
58,com.google.android.googlequicksearchbox,2015-05-04 12:12:01,00:08:39,2015-05-04 12:02:27,0.1552734375,0.15234375,0,0
59,com.google.android.gms,2015-05-04 12:13:01,00:00:00,1970-01-01 01:00:00,6.0576171875,5.7138671875,0,0
60,com.whatsapp,2015-05-04 12:13:01,00:13:42,2015-05-04 12:00:47,0.068359375,0.1259765625,0,0
61,com.google.android.gm,2015-05-04 12:14:01,00:00:57,2015-05-04 11:58:42,21.27734375,6.0029296875,0,0
62,com.whatsapp,2015-05-04 12:15:02,00:13:42,2015-05-04 12:00:47,0.068359375,0.1259765625,0,0
63,com.whatsapp,2015-05-04 12:16:01,00:13:42,2015-05-04 12:00:47,0.111328125,0.224609375,0,0
64,com.google.android.gms,2015-05-04 12:17:01,00:00:00,1970-01-01 01:00:00,0.1337890625,0.1865234375,0,0
65,com.google.android.googlequicksearchbox,2015-05-04 12:18:01,00:08:41,2015-05-04 12:17:33,0.0,0.0,1,0
66,com.supercell.clashofclans,2015-05-04 12:18:01,00:06:40,2015-05-04 12:18:01,74.0927734375,15.5654296875,1,0
67,com.estrongs.android.pop,2015-05-04 12:18:01,00:00:00,2015-05-04 11:58:23,0.240234375,0.240234375,0,0
68,com.google.android.gms,2015-05-04 12:18:01,00:00:00,1970-01-01 01:00:00,5.564453125,3.025390625,0,0
69,at.bluesource.mobilepocket,2015-05-04 12:18:01,00:00:00,1970-01-01 01:00:00,37.2978515625,10.6181640625,0,0
70,com.scimob.ninetyfour.percent,2015-05-04 12:18:01,00:00:00,1970-01-01 01:00:00,37.66796875,11.6259765625,0,0
71,ch.admin.meteoswiss,2015-05-04 12:19:01,00:00:00,1970-01-01 01:00:00,1.34765625,0.8203125,0,0
72,com.supercell.clashofclans,2015-05-04 12:19:01,00:07:40,2015-05-04 12:19:01,24.80078125,9.8525390625,1,0
73,at.bluesource.mobilepocket,2015-05-04 12:19:01,00:00:00,1970-01-01 01:00:00,0.1318359375,0.1015625,0,0
74,com.scimob.ninetyfour.percent,2015-05-04 12:19:01,00:00:00,1970-01-01 01:00:00,0.1318359375,0.1015625,0,0
75,ch.admin.meteoswiss,2015-05-04 12:20:01,00:00:00,1970-01-01 01:00:00,0.1015625,0.11328125,0,0
76,com.supercell.clashofclans,2015-05-04 12:20:01,00:08:40,2015-05-04 12:20:01,9.8994140625,4.9404296875,1,0
77,com.google.android.googlequicksearchbox,2015-05-04 12:21:01,00:08:46,2015-05-04 12:20:36,0.0,0.0,1,0
78,com.android.vending,2015-05-04 12:21:01,00:00:00,2015-05-04 08:10:21,8.46484375,4.03515625,0,0
79,com.supercell.clashofclans,2015-05-04 12:21:01,00:09:10,2015-05-04 12:20:31,5.7939453125,7.3701171875,1,0
80,com.supercell.boombeach,2015-05-04 12:21:01,00:10:53,2015-05-04 12:21:01,150.0263671875,13.7822265625,1,0
81,com.google.android.gms,2015-05-04 12:21:01,00:00:00,1970-01-01 01:00:00,1.4482421875,1.6337890625,0,0
82,com.google.android.gms,2015-05-04 12:22:01,00:00:00,1970-01-01 01:00:00,0.8203125,0.896484375,0,0
83,com.supercell.boombeach,2015-05-04 12:22:01,00:11:53,2015-05-04 12:22:01,48.2236328125,6.5068359375,1,0
84,com.google.android.googlequicksearchbox,2015-05-04 12:23:01,00:08:52,2015-05-04 12:22:23,0.0,0.0,1,0
85,com.supercell.boombeach,2015-05-04 12:23:01,00:12:09,2015-05-04 12:22:17,4.4658203125,1.50390625,1,0
86,com.google.android.gms,2015-05-04 12:23:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.1474609375,0,0
87,com.antivirus,2015-05-04 12:23:01,00:00:00,1970-01-01 01:00:00,0.353515625,0.5302734375,0,0
88,com.android.vending,2015-05-04 12:25:02,00:00:00,2015-05-04 08:10:21,0.05078125,0.05078125,0,0
89,com.google.android.gms,2015-05-04 12:25:02,00:00:00,1970-01-01 01:00:00,0.1845703125,0.1845703125,0,0
90,com.google.android.gms,2015-05-04 12:26:02,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
91,com.github.mobile,2015-05-04 12:27:01,00:00:00,1970-01-01 01:00:00,233.6318359375,52.5126953125,0,0
92,com.google.android.gms,2015-05-04 12:29:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
93,ch.admin.meteoswiss,2015-05-04 12:29:01,00:00:00,1970-01-01 01:00:00,1.341796875,0.8203125,0,0
94,com.google.android.gms,2015-05-04 12:30:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.1484375,0,0
95,ch.admin.meteoswiss,2015-05-04 12:30:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
96,com.google.android.googlequicksearchbox,2015-05-04 12:31:01,00:08:57,2015-05-04 12:30:03,0.0,0.0,1,0
97,jp.co.ponos.battlecatsen,2015-05-04 12:31:01,00:55:33,2015-05-04 12:31:01,99.4423828125,36.580078125,1,0
98,com.google.android.gms,2015-05-04 12:31:01,00:00:00,1970-01-01 01:00:00,11.3193359375,5.6572265625,0,0
99,com.antivirus,2015-05-04 12:31:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
100,jp.co.ponos.battlecatsen,2015-05-04 12:32:01,00:56:33,2015-05-04 12:32:01,39.0146484375,10.1650390625,1,0
101,com.google.android.gms,2015-05-04 12:33:01,00:00:00,1970-01-01 01:00:00,0.1337890625,0.1337890625,0,0
102,jp.co.ponos.battlecatsen,2015-05-04 12:33:01,00:57:33,2015-05-04 12:33:01,0.3955078125,0.3046875,1,0
112,jp.co.ponos.battlecatsen,2015-05-04 12:34:01,00:58:33,2015-05-04 12:34:01,0.0,0.0,1,0
103,com.google.android.gms,2015-05-04 12:35:01,00:00:00,1970-01-01 01:00:00,0.1015625,0.1015625,0,0
104,jp.co.ponos.battlecatsen,2015-05-04 12:35:01,00:59:33,2015-05-04 12:35:01,0.203125,0.3046875,1,0
111,jp.co.ponos.battlecatsen,2015-05-04 12:36:01,01:00:33,2015-05-04 12:36:01,0.0,0.0,1,0
105,com.google.android.gms,2015-05-04 12:37:01,00:00:00,1970-01-01 01:00:00,6.8681640625,3.7763671875,0,0
110,jp.co.ponos.battlecatsen,2015-05-04 12:37:01,01:01:33,2015-05-04 12:37:01,0.0,0.0,1,0
106,com.google.android.gms,2015-05-04 12:38:01,00:00:00,1970-01-01 01:00:00,0.19921875,0.19921875,0,0
107,com.google.android.googlequicksearchbox,2015-05-04 12:38:01,00:08:57,2015-05-04 12:30:03,8.388671875,2.8916015625,0,0
108,jp.co.ponos.battlecatsen,2015-05-04 12:38:01,01:02:33,2015-05-04 12:38:01,0.0,0.2412109375,1,0
109,com.google.android.googlequicksearchbox,2015-05-04 12:39:01,00:08:58,2015-05-04 12:38:06,0.0,0.0,1,0
113,jp.co.ponos.battlecatsen,2015-05-04 12:39:01,01:02:34,2015-05-04 12:38:02,11.8046875,7.501953125,1,0
114,com.android.systemui,2015-05-04 12:39:01,00:00:31,2015-05-04 12:38:05,0.0,0.0,1,0
115,com.google.android.gms,2015-05-04 12:39:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.1474609375,0,0
116,ch.admin.meteoswiss,2015-05-04 12:39:01,00:00:00,1970-01-01 01:00:00,1.3359375,0.8203125,0,0
117,ch.admin.meteoswiss,2015-05-04 12:40:02,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
118,com.google.android.gms,2015-05-04 12:41:01,00:00:00,1970-01-01 01:00:00,0.2353515625,0.2353515625,0,0
119,com.google.android.gms,2015-05-04 12:42:02,00:00:00,1970-01-01 01:00:00,0.6357421875,0.1640625,0,0
120,com.google.android.googlequicksearchbox,2015-05-04 12:42:02,00:08:58,2015-05-04 12:38:06,0.1552734375,0.15234375,0,0
121,com.whatsapp,2015-05-04 12:43:02,00:13:42,2015-05-04 12:42:44,1.6630859375,4.80078125,1,0
122,com.google.android.gms,2015-05-04 12:43:02,00:00:00,1970-01-01 01:00:00,0.525390625,0.1015625,0,0
123,com.google.android.gm,2015-05-04 12:44:01,00:00:57,2015-05-04 11:58:42,21.8076171875,6.2724609375,0,0
124,com.trello,2015-05-04 12:44:01,00:00:00,1970-01-01 01:00:00,100.4453125,34.1826171875,0,0
125,com.skype.raider,2015-05-04 12:44:01,00:00:00,1970-01-01 01:00:00,16.083984375,2.720703125,0,0
126,com.whatsapp,2015-05-04 12:44:01,00:13:42,2015-05-04 12:42:44,2.7763671875,6.6875,0,0
127,com.whatsapp,2015-05-04 12:45:01,00:14:37,2015-05-04 12:44:57,2.642578125,2.2509765625,1,0
128,com.trello,2015-05-04 12:45:01,00:00:00,1970-01-01 01:00:00,0.1318359375,0.1015625,0,0
129,com.skype.raider,2015-05-04 12:46:01,00:00:00,1970-01-01 01:00:00,0.0390625,0.0,0,0
130,com.whatsapp,2015-05-04 12:46:01,00:14:37,2015-05-04 12:44:57,0.158203125,0.15234375,0,0
131,com.google.android.gms,2015-05-04 12:48:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
132,com.google.android.keep,2015-05-04 12:48:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
133,com.trello,2015-05-04 12:48:01,00:00:00,1970-01-01 01:00:00,0.263671875,0.1015625,0,0
134,com.whatsapp,2015-05-04 12:48:01,00:14:37,2015-05-04 12:44:57,0.068359375,0.1259765625,0,0
135,com.gamevil.darknessreborn2.android.google.global.normal,2015-05-04 12:48:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
136,ch.admin.meteoswiss,2015-05-04 12:49:02,00:00:00,1970-01-01 01:00:00,1.33984375,0.8203125,0,0
137,ch.admin.meteoswiss,2015-05-04 12:50:02,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
138,com.google.android.gms,2015-05-04 12:52:02,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
139,com.whatsapp,2015-05-04 12:52:02,00:14:37,2015-05-04 12:44:57,0.068359375,0.1259765625,0,0
140,com.whatsapp,2015-05-04 12:53:01,00:14:37,2015-05-04 12:44:57,1.4306640625,1.125,0,0
141,com.google.android.gm,2015-05-04 12:54:01,00:00:57,2015-05-04 11:58:42,5.7333984375,1.7099609375,0,0
142,com.google.android.gms,2015-05-04 12:54:01,00:00:00,1970-01-01 01:00:00,0.244140625,0.05078125,0,0
143,com.whatsapp,2015-05-04 12:54:01,00:14:37,2015-05-04 12:44:57,1.36328125,0.9580078125,0,0
144,com.whatsapp,2015-05-04 12:55:02,00:14:47,2015-05-04 12:54:40,0.158203125,0.15234375,1,0
145,com.whatsapp,2015-05-04 12:56:01,00:14:47,2015-05-04 12:54:40,0.068359375,0.1259765625,0,0
146,com.whatsapp,2015-05-04 12:57:02,00:14:47,2015-05-04 12:54:40,0.2333984375,0.3798828125,0,0
147,com.google.android.talk,2015-05-04 12:58:01,00:00:00,1970-01-01 01:00:00,1.66015625,4.904296875,0,0
148,com.google.android.gm,2015-05-04 12:58:01,00:00:57,2015-05-04 11:58:42,0.05078125,0.05078125,0,0
149,com.google.android.gms,2015-05-04 12:58:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
150,com.whatsapp,2015-05-04 12:58:01,00:14:47,2015-05-04 12:54:40,0.5517578125,0.6865234375,0,0
151,com.whatsapp,2015-05-04 12:59:01,00:14:52,2015-05-04 12:59:01,0.244140625,0.134765625,1,0
152,com.google.android.gm,2015-05-04 12:59:01,00:00:57,2015-05-04 11:58:42,21.27734375,6.3740234375,0,0
153,ch.admin.meteoswiss,2015-05-04 12:59:01,00:00:00,1970-01-01 01:00:00,1.3427734375,0.8203125,0,0
154,com.whatsapp,2015-05-04 13:00:02,00:14:56,2015-05-04 12:59:06,0.068359375,0.1259765625,1,0
155,ch.admin.meteoswiss,2015-05-04 13:00:02,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
156,com.google.android.googlequicksearchbox,2015-05-04 13:02:01,00:08:59,2015-05-04 13:01:14,0.0,0.0,1,0
157,com.whatsapp,2015-05-04 13:02:01,00:14:58,2015-05-04 13:01:13,0.0,0.0,1,0
158,com.google.android.gms,2015-05-04 13:02:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
159,com.whatsapp,2015-05-04 13:04:01,00:14:58,2015-05-04 13:01:13,0.1337890625,0.173828125,0,0
160,com.google.android.gms,2015-05-04 13:07:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
161,com.google.android.googlequicksearchbox,2015-05-04 13:08:01,00:08:59,2015-05-04 13:01:14,8.4482421875,3.06640625,0,0
162,ch.admin.meteoswiss,2015-05-04 13:09:01,00:00:00,1970-01-01 01:00:00,1.341796875,0.8203125,0,0
163,ch.admin.meteoswiss,2015-05-04 13:10:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
164,com.google.android.gms,2015-05-04 13:11:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
165,com.google.android.googlequicksearchbox,2015-05-04 13:12:01,00:08:59,2015-05-04 13:01:14,0.1552734375,0.15234375,0,0
166,com.google.android.gm,2015-05-04 13:14:01,00:00:57,2015-05-04 11:58:42,14.1572265625,3.9921875,0,0
167,com.google.android.gms,2015-05-04 13:14:01,00:00:00,1970-01-01 01:00:00,4.6142578125,1.537109375,0,0
168,com.battlelancer.seriesguide,2015-05-04 13:14:01,00:00:00,1970-01-01 01:00:00,160.6220703125,13.494140625,0,0
169,com.google.android.gms,2015-05-04 13:15:02,00:00:00,1970-01-01 01:00:00,0.1337890625,0.1357421875,0,0
170,com.battlelancer.seriesguide,2015-05-04 13:15:02,00:00:00,1970-01-01 01:00:00,0.302734375,0.2421875,0,0
171,com.battlelancer.seriesguide,2015-05-04 13:17:02,00:00:00,1970-01-01 01:00:00,0.1083984375,0.23046875,0,0
172,com.google.android.gms,2015-05-04 13:18:02,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
173,ch.admin.meteoswiss,2015-05-04 13:19:01,00:00:00,1970-01-01 01:00:00,1.3427734375,0.8203125,0,0
174,ch.admin.meteoswiss,2015-05-04 13:20:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
175,com.google.android.gms,2015-05-04 13:22:01,00:00:00,1970-01-01 01:00:00,0.1337890625,0.318359375,0,0
176,com.supercell.clashofclans,2015-05-04 13:22:01,00:09:10,2015-05-04 12:20:31,4.3759765625,2.7685546875,0,0
177,com.google.android.gms,2015-05-04 13:26:01,00:00:00,1970-01-01 01:00:00,0.1337890625,0.1865234375,0,0
178,com.github.mobile,2015-05-04 13:27:01,00:00:00,1970-01-01 01:00:00,14.4267578125,3.2763671875,0,0
179,ch.admin.meteoswiss,2015-05-04 13:29:02,00:00:00,1970-01-01 01:00:00,1.3388671875,0.8203125,0,0
180,com.google.android.gms,2015-05-04 13:30:02,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
181,ch.admin.meteoswiss,2015-05-04 13:30:02,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
182,com.google.android.talk,2015-05-04 13:35:01,00:00:00,1970-01-01 01:00:00,34.154296875,2.935546875,0,0
183,com.google.android.music,2015-05-04 13:35:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
184,com.google.android.gm,2015-05-04 13:35:01,00:00:57,2015-05-04 11:58:42,92.9091796875,8.6484375,0,0
185,com.google.android.gms,2015-05-04 13:35:01,00:00:00,1970-01-01 01:00:00,53.5634765625,24.2470703125,0,0
186,com.trello,2015-05-04 13:35:01,00:00:00,1970-01-01 01:00:00,13.427734375,3.41015625,0,0
187,com.viseca.surprize,2015-05-04 13:35:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
188,com.whatsapp,2015-05-04 13:35:01,00:14:58,2015-05-04 13:01:13,0.7373046875,0.80078125,0,0
189,com.battlelancer.seriesguide,2015-05-04 13:35:01,00:00:00,1970-01-01 01:00:00,7.4931640625,2.3515625,0,0
190,com.rsa.transgui,2015-05-04 13:35:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
191,com.trello,2015-05-04 13:36:01,00:00:00,1970-01-01 01:00:00,0.2939453125,0.2265625,0,0
192,com.battlelancer.seriesguide,2015-05-04 13:36:01,00:00:00,1970-01-01 01:00:00,0.1318359375,0.1015625,0,0
193,com.google.android.gms,2015-05-04 13:37:01,00:00:00,1970-01-01 01:00:00,8.30859375,7.8251953125,0,0
194,com.google.android.gms,2015-05-04 13:38:02,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
195,com.google.android.googlequicksearchbox,2015-05-04 13:38:02,00:08:59,2015-05-04 13:01:14,8.546875,3.08984375,0,0
196,com.google.android.gms,2015-05-04 13:39:01,00:00:00,1970-01-01 01:00:00,0.1015625,0.1015625,0,0
197,com.google.android.googlequicksearchbox,2015-05-04 13:39:01,00:08:59,2015-05-04 13:01:14,0.05078125,0.1015625,0,0
198,ch.admin.meteoswiss,2015-05-04 13:39:01,00:00:00,1970-01-01 01:00:00,1.62109375,0.93359375,0,0
199,com.google.android.gms,2015-05-04 13:40:01,00:00:00,1970-01-01 01:00:00,0.1015625,0.1015625,0,0
200,com.google.android.googlequicksearchbox,2015-05-04 13:40:01,00:08:59,2015-05-04 13:01:14,0.05078125,0.05078125,0,0
201,ch.admin.meteoswiss,2015-05-04 13:40:01,00:00:00,1970-01-01 01:00:00,0.05078125,0.05078125,0,0
202,com.whatsapp,2015-05-04 13:40:01,00:14:58,2015-05-04 13:01:13,0.068359375,0.1259765625,0,0
203,com.google.android.gms,2015-05-04 13:41:02,00:00:00,1970-01-01 01:00:00,0.1015625,0.0625,0,0
204,com.google.android.googlequicksearchbox,2015-05-04 13:41:02,00:08:59,2015-05-04 13:01:14,0.15234375,0.1640625,0,0
205,com.google.android.gms,2015-05-04 13:43:02,00:00:00,1970-01-01 01:00:00,0.5078125,0.4931640625,0,0
206,com.google.android.talk,2015-05-04 13:44:01,00:00:00,1970-01-01 01:00:00,0.1044921875,0.05078125,0,0
207,com.android.chrome,2015-05-04 13:44:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
208,com.google.android.gms,2015-05-04 13:44:01,00:00:00,1970-01-01 01:00:00,2.40625,7.7646484375,0,0
209,com.google.android.apps.maps,2015-05-04 13:44:01,00:00:00,1970-01-01 01:00:00,33.4560546875,16.6943359375,0,0
210,com.google.android.apps.magazines,2015-05-04 13:44:01,00:00:00,1970-01-01 01:00:00,0.0,0.0,0,0
211,com.trello,2015-05-04 13:44:01,00:00:00,1970-01-01 01:00:00,13.4267578125,3.30859375,0,0
212,com.whatsapp,2015-05-04 13:44:01,00:14:58,2015-05-04 13:01:13,1.138671875,1.6513671875,0,0
213,com.google.android.apps.plus,2015-05-04 13:45:02,00:00:00,1970-01-01 01:00:00,7.3046875,4.1455078125,0,0
214,com.whatsapp,2015-05-04 13:45:02,00:14:58,2015-05-04 13:01:13,4.6181640625,1.5029296875,0,0
215,com.battlelancer.seriesguide,2015-05-04 13:45:02,00:00:00,1970-01-01 01:00:00,7.4931640625,2.26171875,0,0
216,com.battlelancer.seriesguide,2015-05-04 13:46:01,00:00:00,1970-01-01 01:00:00,0.1318359375,0.1015625,0,0
217,com.google.android.gms,2015-05-04 13:48:01,00:00:00,1970-01-01 01:00:00,0.1845703125,0.1865234375,0,0
218,com.whatsapp,2015-05-04 13:48:01,00:14:58,2015-05-04 13:01:13,0.119140625,0.1767578125,0,0
219,com.google.android.gms,2015-05-04 13:49:01,00:00:00,1970-01-01 01:00:00,1.328125,1.474609375,0,0
220,com.google.android.apps.plus,2015-05-04 13:49:01,00:00:00,1970-01-01 01:00:00,0.2060546875,0.11328125,0,0
221,ch.admin.meteoswiss,2015-05-04 13:49:01,00:00:00,1970-01-01 01:00:00,1.34375,0.8203125,0,0
222,com.whatsapp,2015-05-04 13:49:01,00:14:58,2015-05-04 13:01:13,0.298828125,0.2724609375,0,0
223,ch.admin.meteoswiss,2015-05-04 13:50:02,00:00:00,1970-01-01 01:00:00,0.1015625,0.11328125,0,0
224,com.whatsapp,2015-05-04 13:50:02,00:14:58,2015-05-04 13:01:13,0.865234375,0.6669921875,0,0
225,com.google.android.gms,2015-05-04 13:52:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
226,com.whatsapp,2015-05-04 13:52:01,00:14:58,2015-05-04 13:01:13,0.650390625,0.595703125,0,0
227,com.google.android.gms,2015-05-04 13:53:01,00:00:00,1970-01-01 01:00:00,1.0693359375,1.8193359375,0,0
228,com.google.android.gms,2015-05-04 13:57:02,00:00:00,1970-01-01 01:00:00,0.294921875,0.11328125,0,0
229,com.google.android.gms,2015-05-04 13:58:01,00:00:00,1970-01-01 01:00:00,0.0830078125,0.1357421875,0,0
